Name,Rank,Price,Symbol
Bitcoin,1,2958.11132812,BTC
Ethereum,2,340.608886719,ETH
XRP,3,0.272759199142,XRP
Ethereum Classic,4,21.5673465729,ETC
NEM,5,0.218017071486,XEM
Litecoin,6,33.2162513733,LTC
Dash,7,188.268249512,DASH
BitShares,8,0.392042577267,BTS
Monero,9,58.7012443542,XMR
Stratis,10,8.70079612732,STRAT
Waves,11,6.32091331482,WAVES
Bytecoin,12,0.00339988037013,BCN
Steem,13,2.45409202576,STEEM
Zcash,14,331.09942627,ZEC
Golem,15,0.575122177601,GNT
Stellar,16,0.0459151156247,XLM
Lisk,17,3.91141009331,LSK
Siacoin,18,0.0152398273349,SC
Dogecoin,19,0.00360124697909,DOGE
Augur,20,33.7757377625,REP
BitConnect,21,53.0035400391,BCC
Gnosis,22,270.171844482,GNO
DigiByte,23,0.032875366509,DGB
GameCredits,24,4.37514400482,GAME
MaidSafeCoin,25,0.551325440407,MAID
Factom,26,27.5241470337,FCT
Decred,27,41.0529708862,DCR
DigixDAO,28,101.877693176,DGD
Basic Attention Token,29,0.182228624821,BAT
Ardor,30,0.18227738142,ARDR
Byteball Bytes,31,685.106079102,GBYTE
Iconomi,32,1.89709341526,ICN
Komodo,33,1.59161758423,KMD
SingularDTV,34,0.261975228786,SNGLS
Nxt,35,0.146332740784,NXT
Aragon,36,4.16040325165,ANT
Tether,37,1.00817322731,USDT
Round,38,0.139131769538,ROUND
Ubiq,39,2.74006867409,UBQ
Syscoin,40,0.193036854267,SYS
FirstBlood,41,1.11864769459,1ST
BitcoinDark,42,70.9105072021,BTCD
PIVX,43,1.6814147234,PIVX
Ark,44,0.895070910454,ARK
NEO,45,1.66993367672,NEO
ReddCoin,46,0.0026489852462,RDD
Wings,47,0.705971121788,WINGS
Storjcoin X,48,1.19667005539,SJCX
iExec RLC,49,0.774309515953,RLC
Lykke,50,0.391778200865,LKK
Melon,51,93.3337631226,MLN
Peercoin,52,2.23350691795,PPC
Emercoin,53,1.3074631691,EMC
Verge,54,0.00387137336656,XVG
Nexus,55,1.01699483395,NXS
HyperSpace,56,0.557112634182,AMP
Counterparty,57,16.6435832977,XCP
Swarm City,58,6.10573101044,SWT
GridCoin,59,0.106070540845,GRC
DigitalNote,60,0.00575695931911,XDN
Mooncoin,61,0.000176103814738,MOON
SuperNET,62,45.2316436768,UNITY
LBRY Credits,63,0.531294643879,LBC
Gulden,64,0.101621724665,NLG
Omni,65,62.4503517151,OMNI
Quantum Resistant Ledger,66,0.669980049133,QRL
WeTrust,67,0.371580988169,TRST
BlackCoin,68,0.446301490068,BLK
Namecoin,69,2.20972013474,NMC
Matchpool,70,0.432833880186,GUP
Xaurum,71,0.259998857975,XAUR
MCAP,72,6.65257310867,MCAP
BitBay,73,0.0306476131082,BAY
Humaniq,74,0.216491773725,HMQ
E-Dinar Coin,75,0.0344917215407,EDR
OBITS,76,2.01750278473,OBITS
Vertcoin,77,0.881829977036,VTC
Zcoin,78,12.6821908951,XZC
Expanse,79,3.94006156921,EXP
Burst,80,0.0160088595003,BURST
BCAP,81,2.67231345177,BCAP
YbCoin,82,8.54755020142,YBC
Blocknet,83,6.58523130417,BLOCK
NavCoin,84,0.419219493866,NAV
DNotes,85,0.207110717893,NOTE
