Name,Rank,Price,Symbol
Bitcoin,1,226.971618652,BTC
XRP,2,0.0141385877505,XRP
Litecoin,3,1.80351960659,LTC
BitShares,4,0.0104658445343,BTS
PayCoin,5,1.57695817947,XPY
Stellar,6,0.00414216285571,XLM
Dogecoin,7,0.000143877550727,DOGE
MaidSafeCoin,8,0.0310005247593,MAID
Nxt,9,0.0118942596018,NXT
Dash,10,1.88356471062,DASH
Peercoin,11,0.337139070034,PPC
Namecoin,12,0.485669493675,NMC
Counterparty,13,1.96906685829,XCP
NuShares,14,0.00822934601456,NSR
Banx,15,1.2256487608,BANX
YbCoin,16,0.961957931519,YBC
NuBits,17,1.02605295181,USNBT
SuperNET,18,2.78744864464,UNITY
Monero,19,0.299953758717,XMR
Bytecoin,20,9.64479477261e-06,BCN
GetGems,21,0.0173537619412,GEMZ
BlackCoin,22,0.0192640684545,BLK
BitcoinDark,23,1.04317653179,BTCD
Storjcoin X,24,0.0243039000779,SJCX
TileCoin,25,0.0096697350964,XTC
Quark,26,0.00375463603996,QRK
DNotes,27,0.00921702291816,NOTE
bitUSD,28,1.00714480877,BITUSD
MonaCoin,29,0.0424858666956,MONA
Clams,30,1.25875663757,CLAM
ReddCoin,31,2.29020279221e-05,RDD
Unobtanium,32,2.87779450417,UNO
DigitalNote,33,6.85859486111e-05,XDN
Pangea Poker,34,0.46387770772,PANGEA
Novacoin,35,0.477062314749,NVC
NavCoin,36,0.00671580480412,NAV
Jinn,37,3.78238749504,JINN
Primecoin,38,0.0421468876302,XPM
Megacoin,39,0.0135575421154,MEC
GlowShares,40,1.05512475967,GSX
WorldCoin,41,0.00464171124622,WDC
ShadowCash,42,0.0519004277885,SDC
Feathercoin,43,0.00453077070415,FTC
DigiByte,44,8.49059651955e-05,DGB
Gulden,45,0.00138144183438,NLG
jl777hodl,46,0.0279807839543,JLH
Viacoin,47,0.0211284663528,VIA
BilShares,48,0.000272638892056,BILS
UnbreakableCoin,49,0.122671432793,UNB
PotCoin,50,0.00146009551827,POT
ARCHcoin,51,0.0161169394851,ARCH
VeriCoin,52,0.00964635331184,VRC
Hyper,53,0.0651409626007,HYPER
Circuits of Value,54,0.000595005578361,COVAL
MAZA,55,0.000362999999197,MAZA
Burst,56,0.000413999106968,BURST
Uro,57,0.2087097615,URO
Anoncoin,58,0.144297391176,ANC
XCurrency,59,0.0370649024844,XC
Maxcoin,60,0.00521872751415,MAX
Node,61,0.000199735353817,NODE
Applecoin,62,0.00833954289556,APC
CannabisCoin,63,0.00239984854124,CANN
Stealth,64,0.00711576407775,XST
Vertcoin,65,0.0127686420456,VTC
SolarCoin,66,0.00424001179636,SLR
SpreadCoin,67,0.0771704763174,SPR
bitCNY,68,0.161113515496,BITCNY
Maieuticoin,69,4.7663974762,MMXIV
BoostCoin,70,0.00946055818349,BOST
Startcoin,71,0.0096049150452,START
BitBay,72,0.000105193132185,BAY
CzechCrownCoin,73,0.0253550913185,CZC
ZcCoin,74,0.0059355259873,ZCC
Opal,75,0.00658078026026,OPAL
