Name,Rank,Price,Symbol
Bitcoin,1,439.323242188,BTC
Ethereum,2,14.2861099243,ETH
XRP,3,0.00593630364165,XRP
Litecoin,4,3.92969536781,LTC
Dash,5,8.09573745728,DASH
MaidSafeCoin,6,0.0600429177284,MAID
Dogecoin,7,0.000224338407861,DOGE
DigixDAO,8,9.26274585724,DGD
NEM,9,0.00169836345594,XEM
Steem,10,0.428027421236,STEEM
FedoraCoin,11,3.55814881914e-05,TIPS
Monero,12,0.938763976097,XMR
Factom,13,1.13186311722,FCT
BitShares,14,0.00349208549596,BTS
Stellar,15,0.00162636279128,XLM
HyperSpace,16,0.0449348948896,AMP
Peercoin,17,0.353973895311,PPC
Bytecoin,18,4.37370690634e-05,BCN
Emercoin,19,0.176995545626,EMC
YbCoin,20,2.19803905487,YBC
Nxt,21,0.00600523222238,NXT
Namecoin,22,0.357024848461,NMC
RevolutionVR,23,0.146490454674,RVR
Siacoin,24,0.000313707190799,SC
Counterparty,25,1.67380619049,XCP
Feathercoin,26,0.0174849871546,FTC
Agoras Tokens,27,0.0971650183201,AGRS
Storjcoin X,28,0.0820445120335,SJCX
Rubycoin,29,0.145178720355,RBY
Xaurum,30,418.13961792,XAUR
Syscoin,31,0.00729414029047,SYS
GridCoin,32,0.00750193512067,GRC
VPNCoin,33,0.00700304610655,VASH
Decred,34,1.44867110252,DCR
DigiByte,35,0.000312012067297,DGB
Tether,36,1.0,USDT
BlackCoin,37,0.0248369444162,BLK
CrevaCoin,38,0.0760055035353,CREVA
NuShares,39,0.00224994309247,NSR
GameCredits,40,0.031235370785,GAME
SolarCoin,41,0.046005114913,SLR
Auroracoin,42,0.188065856695,AUR
MonaCoin,43,0.044794537127,MONA
Clams,44,0.780151128769,CLAM
Vcash,45,0.0894927084446,XVC
ReddCoin,46,4.24845093221e-05,RDD
Startcoin,47,0.0272908210754,START
MintCoin,48,4.82380200992e-05,MINT
EarthCoin,49,0.000114320559078,EAC
Novacoin,50,0.738246619701,NVC
Primecoin,51,0.0687379688025,XPM
Expanse,52,0.446472793818,EXP
Radium,53,0.32917547226,RADS
Qora,54,8.78866339917e-05,QORA
ShadowCash,55,0.130957394838,SDC
DubaiCoin,56,0.140554577112,DBIC
I/O Coin,57,0.0490257963538,IOC
StabilityShares,58,0.0850149095058,XSI
Vertcoin,59,0.0340150482953,VTC
NuBits,60,0.99608963728,USNBT
Infinitecoin,61,7.73893771111e-06,IFC
SounDAC,62,0.000507907359861,XSD
Crypti,63,0.00677047064528,XCR
WorldCoin,64,0.00637265946716,WDC
BoostCoin,65,0.0549862869084,BOST
OBITS,66,0.0940089151263,OBITS
Gulden,67,0.00189588172361,NLG
Megacoin,68,0.0177806094289,MEC
Safe Exchange Coin,69,0.000263665191596,SAFEX
BilShares,70,0.000534588878509,BILS
DigitalNote,71,7.57544257795e-05,XDN
Nexus,72,0.0131832603365,NXS
Curecoin,73,0.0183354690671,CURE
ZcCoin,74,0.00777516979724,ZCC
Global Currency Reserve,75,0.00457019684836,GCR
Yocoin,76,0.0233314614743,YOC
Execoin,77,0.0222972873598,EXE
Diem,78,1.75121331267e-05,DIEM
Diamond,79,0.233774989843,DMD
Circuits of Value,80,0.000918433768675,COVAL
Verge,81,3.15484940074e-05,XVG
Virtacoin,82,2.9782007914e-05,VTA
SIBCoin,83,0.0303431544453,SIB
Riecoin,84,0.0097085852176,RIC
Cryptonite,85,0.00100997486152,XCN
SecureCoin,86,0.0349950231612,SRC
Capricoin,87,0.329576998949,CPC
Shift,88,0.0229049455374,SHIFT
Creditbit,89,0.012546944432,CRB
Bullion,90,0.159719333053,CBX
NeosCoin,91,0.017171703279,NEOS
MojoCoin,92,0.00144360342529,MOJO
OKCash,93,0.00221939943731,OK
BTSR,94,0.0586671121418,BTSR
Ubiq,95,0.035366281867,UBQ
Boolberry,96,0.0174359623343,BBR
PIVX,97,0.00324899051338,PIVX
GameBet Coin,98,0.00551753910258,GBT
bitUSD,99,0.959179699421,BITUSD
TrumpCoin,100,0.0149499773979,TRUMP
Bytecent,101,0.0887672826648,BYC
bitCNY,102,0.147635757923,BITCNY
Coin2.1,103,0.000831050856505,C2
Sprouts,104,3.51553608198e-05,SPRTS
Hyper,105,0.0130074834451,HYPER
HiCoin,106,0.0294225476682,XHI
Krypton,107,0.0266493335366,KR
Uniform Fiscal Object,108,3.07609407173e-05,UFO
Francs,109,0.0369087345898,FRN
Adzcoin,110,0.0228635948151,ADZ
Influxcoin,111,0.0274176318198,INFX
EverGreenCoin,112,0.00458208285272,EGC
Woodcoin,113,0.00347159174271,LOG
MetalCoin,114,0.000298820552416,METAL
PlatinumBAR,115,0.307526111603,XPTX
RhinoCoin,116,0.0722916945815,RHC
BillaryCoin,117,0.00219661509618,BLRY
PonziCoin,118,0.026056246832,PONZI
Cabbage,119,0.000658984528854,CAB
MasterTraderCoin,120,0.00168745731935,MTR
CHNCoin,121,0.000746962323319,CNC
Quebecoin,122,0.00184565642849,QBC
Dotcoin,123,8.34890233818e-05,DOT
