Name,Rank,Price,Symbol
Bitcoin,1,1267.11999512,BTC
Ethereum,2,19.3022518158,ETH
Dash,3,42.3108329773,DASH
XRP,4,0.00612920150161,XRP
Monero,5,15.1813840866,XMR
Litecoin,6,3.90155982971,LTC
Ethereum Classic,7,1.39820766449,ETC
NEM,8,0.0113375401124,XEM
MaidSafeCoin,9,0.167538404465,MAID
Augur,10,6.10896205902,REP
Zcash,11,39.4373245239,ZEC
Iconomi,12,0.346963852644,ICN
Factom,13,3.10708117485,FCT
Tether,14,1.00000810623,USDT
Steem,15,0.0990614145994,STEEM
Waves,16,0.228790387511,WAVES
Dogecoin,17,0.000206134165637,DOGE
DigixDAO,18,10.4169015884,DGD
Golem,19,0.0232320763171,GNT
GameCredits,20,0.261467456818,GAME
Ardor,21,0.015952238813,ARDR
Lisk,22,0.119648605585,LSK
Stellar,23,0.00173823069781,XLM
Bytecoin,24,6.14549935563e-05,BCN
Peercoin,25,0.447490572929,PPC
ShadowCash,26,1.54803645611,SDC
Stratis,27,0.0971593335271,STRAT
Komodo,28,0.0911040231586,KMD
BitShares,29,0.00354575016536,BTS
Xaurum,30,0.0945793762803,XAUR
SingularDTV,31,0.014115717262,SNGLS
Nxt,32,0.00835604127496,NXT
Siacoin,33,0.000349149107933,SC
Decred,34,2.08350872993,DCR
BitCrystals,35,0.19182099402,BCY
Storjcoin X,36,0.151469796896,SJCX
Counterparty,37,2.90313744545,XCP
I/O Coin,38,0.464548945427,IOC
Gulden,39,0.0220374166965,NLG
Emercoin,40,0.188761457801,EMC
Byteball Bytes,41,58.5409431458,GBYTE
FirstBlood,42,0.074875600636,1ST
NEO,43,0.121757090092,NEO
Rubycoin,44,0.245555490255,RBY
Syscoin,45,0.0111695900559,SYS
BitcoinDark,46,4.33659505844,BTCD
Namecoin,47,0.334012210369,NMC
BitConnect,48,0.877690434456,BCC
Chronobank,49,6.64763069153,TIME
Nexus,50,0.0970319509506,NXS
PotCoin,51,0.0200747251511,POT
E-Dinar Coin,52,0.297576189041,EDR
YbCoin,53,1.3342615366,YBC
SolarCoin,54,0.104907080531,SLR
Creditbit,55,0.270493358374,CRB
Nexium,56,0.0509889088571,NXC
HyperSpace,57,0.0391821302474,AMP
Golos,58,0.0238111317158,GOLOS
Zcoin,59,2.34696316719,XZC
BlackCoin,60,0.0347419902682,BLK
LoMoCoin,61,0.0126670338213,LMC
ION,62,0.224077507854,ION
SuperNET,63,2.99498176575,UNITY
PIVX,64,0.0462740957737,PIVX
Veros,65,0.0499001331627,VRS
NavCoin,66,0.0372970327735,NAV
GridCoin,67,0.00535628804937,GRC
SIBCoin,68,0.151198655367,SIB
Boolberry,69,0.224807322025,BBR
DubaiCoin,70,0.346755713224,DBIC
MonaCoin,71,0.0436749383807,MONA
Clams,72,0.874188005924,CLAM
Omni,73,3.37121129036,OMNI
DigiByte,74,0.000215507650864,DGB
Burst,75,0.00097411632305,BURST
Radium,76,0.512078642845,RADS
FairCoin,77,0.0304783247411,FAIR
Novacoin,78,0.959013938904,NVC
BitBay,79,0.00155460915994,BAY
Pepe Cash,80,0.00221784389578,PEPECASH
Ubiq,81,0.0416882485151,UBQ
Expanse,82,0.228146523237,EXP
Lykke,83,0.0472021400928,LKK
Auroracoin,84,0.154710322618,AUR
Adzcoin,85,0.0251668412238,ADZ
Global Currency Reserve,86,0.013044978492,GCR
Vertcoin,87,0.0392442122102,VTC
VPNCoin,88,0.00319062545896,VASH
Incent,89,0.0551246143878,INCNT
Curecoin,90,0.0478050857782,CURE
CloakCoin,91,0.256183326244,CLOAK
Pascal Coin,92,0.177691087127,PASC
Bela,93,0.0380694232881,BELA
NautilusCoin,94,0.0747018530965,NAUT
Steem Dollars,95,0.989616036415,SBD
HiCoin,96,0.00558380410075,XHI
LBRY Credits,97,0.0201611723751,LBC
VeriCoin,98,0.0339432582259,VRC
DigitalNote,99,0.000133899200591,XDN
Qora,100,8.86329216883e-05,QORA
NeosCoin,101,0.269661277533,NEOS
Centurion,102,0.0225805807859,CNT
Primecoin,103,0.0469194836915,XPM
Blocknet,104,0.215524435043,BLOCK
EarthCoin,105,8.99220394786e-05,EAC
Viacoin,106,0.0366701669991,VIA
Feathercoin,107,0.00530674587935,FTC
BlockPay,108,0.148968026042,BLOCKPAY
PutinCoin,109,0.00880306493491,PUT
Round,110,0.000899655220564,ROUND
Safe Exchange Coin,111,0.000354793592123,SAFEX
Yocoin,112,0.0107365641743,YOC
ZClassic,113,0.885556221008,ZCL
Vcash,114,0.0477817133069,XVC
Hacker Gold,115,0.0420464389026,HKG
FLO,116,0.0053743137978,FLO
TrumpCoin,117,0.100845724344,TRUMP
OBITS,118,0.0532740056515,OBITS
Shift,119,0.059462018311,SHIFT
Darcrus,120,0.0456690713763,DAR
Energycoin,121,0.00508115114644,ENRG
GoldCoin,122,0.0150863258168,GLD
Bitmark,123,0.153650969267,BTM
FoldingCoin,124,0.00124170514755,FLDC
DNotes,125,0.00519699510187,NOTE
Wild Beast Block,126,0.251964151859,WBB
OKCash,127,0.0077052693814,OK
vTorrent,128,0.0494937077165,VTR
AsiaCoin,129,0.000697009498253,AC
CasinoCoin,130,0.012875424698,CSC
Circuits of Value,131,0.00124177755788,COVAL
Megacoin,132,0.0132937403396,MEC
Unobtanium,133,2.17413473129,UNO
PureVidz,134,0.0033992882818,VIDZ
Waves Community Token,135,0.208998084068,WCT
Joincoin,136,0.170668393373,J
Triggers,137,0.0128105832264,TRIG
NuShares,138,0.000152054402861,NSR
SpreadCoin,139,0.0536120049655,SPR
Sequence,140,0.00904723722488,SEQ
SaluS,141,0.382774531841,SLS
Riecoin,142,0.0121040558442,RIC
HunterCoin,143,0.0233814995736,HUC
Bitcoin Plus,144,3.85652351379,XBC
BoostCoin,145,0.0291087608784,BOST
Myriad,146,0.000224190385779,XMY
Janus,147,0.0234003141522,JNS
PinkCoin,148,0.000822615867946,PINK
Zetacoin,149,0.00180237204768,ZET
ZcCoin,150,0.00478593818843,ZCC
RevolutionVR,151,0.00908146146685,RVR
WorldCoin,152,0.00251812650822,WDC
Vault Coin,153,0.00963175762445,VLTC
Groestlcoin,154,0.00420680921525,GRS
Applecoin,155,0.0124724442139,APC
PRCoin,156,0.0425641089678,PRC
FuelCoin,157,0.00271163671277,FC2
Startcoin,158,0.00573456194252,START
Einsteinium,159,0.00121680542361,EMC2
Spectrecoin,160,0.0124176619574,XSPEC
e-Gulden,161,0.0160828288645,EFL
NobleCoin,162,0.000101383200672,NOBL
CannabisCoin,163,0.00296984100714,CANN
Synergy,164,0.0867351740599,SNRG
PostCoin,165,0.013840851374,POST
UniBURST,166,0.224027201533,UNIBURST
GoldBlocks,167,0.0138765610754,GB
MonetaryUnit,168,0.00171021209098,MUE
UnionCoin,169,0.0232045482844,UNC
Woodcoin,170,0.024075280875,LOG
Orbitcoin,171,0.0665547698736,ORB
I0Coin,172,0.00880648382008,I0C
Magi,173,0.0272344984114,XMG
Canada eCoin,174,0.00173616467509,CDN
Quatloo,175,0.0331608019769,QTL
Bitstar,176,0.00886065326631,BITS
EverGreenCoin,177,0.0124028176069,EGC
bitCNY,178,0.142919898033,BITCNY
KushCoin,179,0.0296506080776,KUSH
Kobocoin,180,0.00545087875798,KOBO
SACoin,181,0.0202612485737,SAC
NuBits,182,0.978435397148,USNBT
Qibuck,183,0.24177916348,QBK
Moin,184,0.0187023840845,MOIN
Coin2.1,185,0.00125444878358,C2
Pesetacoin,186,0.000969290267676,PTC
Dashcoin,187,0.00727137131616,DSH
Stealth,188,0.00485306978226,XST
Pesobit,189,0.00378868868574,PSB
PoSW Coin,190,0.00433537783101,POSW
Wexcoin,191,0.94044137001,WEX
Digital Rupees,192,0.000215410400415,DRS
bitUSD,193,1.00675940514,BITUSD
Flycoin,194,0.506402075291,FLY
BitSend,195,0.00747541338205,BSD
Ixcoin,196,0.00504401512444,IXC
Rimbit,197,0.00088698399486,RBT
Bullion,198,0.10132150352,CBX
Blitzcash,199,0.0241893213242,BLITZ
TrustPlus,200,0.0030030743219,TRUST
RussiaCoin,201,0.0117588732392,RC
Terracoin,202,0.00506423553452,TRC
GeoCoin,203,0.0385429225862,GEO
SwagBucks,204,0.504027187824,BUCKS
Advanced Technology Coin,205,0.00381863093935,ARC
CannaCoin,206,0.0180088933557,CCN
Artex Coin,207,0.00456317560747,ATX
Cryptonite,208,0.000406150473282,XCN
Deutsche eMark,209,0.00295278569683,DEM
WhiteCoin,210,0.000266130897216,XWC
TransferCoin,211,0.013305645436,TX
Sterlingcoin,212,0.0195891428739,SLG
Bata,213,0.0153478607535,BTA
VeriumReserve,214,0.0774049535394,VRM
Marijuanacoin,215,0.140333533287,MAR
Dotcoin,216,0.000303657725453,DOT
Karbo,217,0.0216181352735,KRB
Eryllium,218,0.0223079025745,ERY
bitBTC,219,1416.31225586,BITBTC
Truckcoin,220,0.000506796641275,TRK
NetCoin,221,6.33645031485e-05,NET
Atomic Coin,222,0.00574021553621,ATOM
Renos,223,0.00146985915489,RNS
Cannabis Industry Coin,224,0.0581354647875,XCI
