Name,Rank,Price,Symbol
Bitcoin,1,367.572723389,BTC
XRP,2,0.00859941076487,XRP
Litecoin,3,3.59435749054,LTC
BitShares,4,0.016669632867,BTS
Dogecoin,5,0.000250515877269,DOGE
Nxt,6,0.0190634783357,NXT
Counterparty,7,6.98604869843,XCP
Peercoin,8,0.730383098125,PPC
MaidSafeCoin,9,0.0302641093731,MAID
Dash,10,2.3066971302,DASH
Namecoin,11,0.882710874081,NMC
Stellar,12,0.00216530566104,XLM
FuelCoin,13,0.0379420369864,FC2
SuperNET,14,3.31371450424,UNITY
Monero,15,0.52689743042,XMR
NuBits,16,0.999355375767,USNBT
BlackCoin,17,0.0278095956892,BLK
BitcoinDark,18,1.73670816422,BTCD
YbCoin,19,0.854652225971,YBC
Feathercoin,20,0.0257001724094,FTC
NuShares,21,0.00308930221945,NSR
Bytecoin,22,8.41824112285e-06,BCN
Quark,23,0.00489108078182,QRK
Primecoin,24,0.137362107635,XPM
ReddCoin,25,3.85532475775e-05,RDD
BitBay,26,0.00104907341301,BAY
bitUSD,27,1.00319564342,BITUSD
Zetacoin,28,0.00496505992487,ZET
ShadowCash,29,0.117265053093,SDC
UltraCoin,30,0.0314088463783,UTC
MonaCoin,31,0.0459182411432,MONA
XCurrency,32,0.115416698158,XC
Novacoin,33,0.707829117775,NVC
Ixcoin,34,0.0284255798906,IXC
Viacoin,35,0.0480032935739,VIA
Megacoin,36,0.0201160944998,MEC
NeoDICE,37,0.510896086693,DICE
WorldCoin,38,0.00750553235412,WDC
Gridcoin Classic,39,0.0149923730642,GRCX
Unobtanium,40,2.51949381828,UNO
Vertcoin,41,0.0486999601126,VTC
BitShares PTS,42,0.256177395582,PTS
DNotes,43,0.00479967566207,NOTE
Uro,44,0.435276687145,URO
VeriCoin,45,0.0149518651888,VRC
FreeMarket,46,0.53605735302,MRKT
Mooncoin,47,1.97860299522e-06,MOON
Coinomat,48,0.125248804688,CNMT
Anoncoin,49,0.259926617146,ANC
BilShares,50,0.00035896062036,BILS
Maxcoin,51,0.00952239520848,MAX
CannabisCoin,52,0.00466987583786,CANN
Node,53,0.000305085588479,NODE
PotCoin,54,0.00184091401752,POT
ARCHcoin,55,0.0181262865663,ARCH
Bitmark,56,0.295476287603,BTM
Gulden,57,0.00142634357326,NLG
TileCoin,58,0.00236717006192,XTC
SolarCoin,59,0.00696478644386,SLR
GoldCoin,60,0.0069126477465,GLD
Applecoin,61,0.00978983473033,APC
Librexcoin,62,0.0211481973529,LXC
Digitalcoin,63,0.0114551493898,DGC
Hyper,64,0.0554998479784,HYPER
Pesetacoin,65,0.00246273912489,PTC
FedoraCoin,66,6.27922645435e-07,TIPS
Stealth,67,0.00806406605989,XST
NEMstake,68,762.482788086,NEM
Boolberry,69,0.0745344236493,BBR
HyperStake,70,0.00327345146798,HYP
World Trade Funds,71,0.01646726951,XWT
ZcCoin,72,0.00814812630415,ZCC
Bytecent,73,0.602812349796,BYC
Bitswift,74,0.0344029888511,BITS
DigiByte,75,4.74824410048e-05,DGB
Burst,76,0.00041718716966,BURST
Copperlark,77,0.0140760652721,CLR
Syscoin,78,0.000336386903655,SYS
Fibre,79,0.173211023211,FIBRE
Horizon,80,0.000308761314955,HZ
Startcoin,81,0.0173347257078,START
Clams,82,0.452114790678,CLAM
GlowShares,83,0.225333273411,GSX
LitecoinDark,84,0.000867145892698,LTCD
CzechCrownCoin,85,0.0287718065083,CZC
Viorcoin,86,0.0136994458735,VIOR
HTML5COIN,87,1.52183065438e-06,HTML5
DayTraderCoin,88,0.053298085928,DTC
Rubycoin,89,0.00259308400564,RBY
MMNXT,90,0.0276420749724,MMNXT
Snowballs,91,0.00759053649381,BALLS
GAIA,92,0.00220911367796,GAIA
Opal,93,0.00270178983919,OPAL
Quotient,94,0.0227895267308,XQN
Uniform Fiscal Object,95,2.31694466493e-05,UFO
Magi,96,0.0203899405897,XMG
ExclusiveCoin,97,0.00418349122629,EXCL
DopeCoin,98,0.000235221974435,DOPE
Maieuticoin,99,11.3532924652,MMXIV
Vidio,100,0.00111841992475,VDO
bitBTC,101,373.223571777,BITBTC
MaryJane,102,0.00101448060013,MARYJ
Functioncoin,103,0.0128613794222,FCC
DigitalPrice,104,0.0312074795365,DP
OrangeCoin,105,0.000264652568148,OC
ProfitCoin,106,0.403213828802,PFC
Diode,107,0.00165040278807,DIO
Nanite,108,0.00643252767622,XNAN
GlobalBoost-Y,109,0.00148662389256,BSTY
GamerholicCoin,110,0.00698388693854,GHC
DogeBlackCoin,111,1.10271903395e-05,DOGEBC
WhistleCoin,112,0.000183786498383,WSTL
42-coin,113,2368.58227539,42
Joincoin,114,0.00148499489296,J
Blocknet,115,0.0502792075276,BLOCK
Banx,116,1.02920436859,BANX
Swarm,117,0.0206222813576,SWARM
Nxttycoin,118,0.00180455413647,NXTTY
NXTventure,119,1.71152102947,NXTV
Omni,120,2.87169289589,OMNI
Pandacoin,121,3.42880739481e-05,PND
InstantDEX,122,0.953175008297,DEX
Ethercoin,123,0.637735486031,ETC
Storjcoin X,124,0.0151833165437,SJCX
Jinn,125,5.33777999878,JINN
jl777hodl,126,0.0531871654093,JLH
NXTprivacy,127,0.482306540012,NXTprivacy
ltc2nXt,128,0.514714479446,LTC2NXT
Marinecoin,129,0.0624947622418,MTC
Infinitecoin,130,4.48389619123e-06,IFC
Tradebots,131,0.385082691908,NXTcoinsco
DigitalNote,132,5.1019291277e-05,XDN
Privatebet,133,0.781603515148,Privatebet
Qora,134,2.94058409054e-05,QORA
Dogeparty,135,0.102902062237,XDP
ATOMIC,136,0.438651144505,ATOMIC
Devcoin,137,2.92897275358e-05,DVC
FIMKrypto,138,0.000589632778428,FIMK
Emercoin,139,0.00665674684569,EMC
Crypti,140,0.00179262238089,XCR
MozzShare,141,0.00274430424906,MLS
Terracoin,142,0.026555409655,TRC
FoldingCoin,143,0.000174651257112,FLDC
NautilusCoin,144,0.0294766966254,NAUT
MintCoin,145,7.38569087844e-06,MINT
HoboNickels,146,0.0196688305587,HBN
Sync,147,121.299751282,SYNC
HRNXTPool,148,1.2963180542,HRNXT
Chancecoin,149,0.238926127553,CHA
BoostCoin,150,0.0104018012062,BOST
ClearingHouse,151,0.00114450568799,XCH
Diamond,152,0.165411651134,DMD
MGW,153,0.111330837011,MGW
APICoin,154,0.0367536246777,XAP
JackpotCoin,155,1.83786505659e-05,JPC
Freicoin,156,0.00214138184674,FRC
Karmacoin,157,1.46501201925e-06,KARMA
WhiteCoin,158,0.000297734135529,XWC
TEKcoin,159,0.0239657629281,TEK
NetCoin,160,0.000271504104603,NET
Auroracoin,161,0.0413729436696,AUR
NobleCoin,162,3.63116632798e-05,NOBL
I0Coin,163,0.00397016759962,I0C
Deutsche eMark,164,0.00551593489945,DEM
PinkCoin,165,0.000219525943976,PINK
Dorcs,166,0.196354046464,DORCS
Tickets,167,1.10939151909e-06,TIX
USDe,168,7.71903287387e-05,USDE
Bottlecaps,169,0.00901289004833,CAP
I/O Coin,170,0.00441749114543,IOC
FlutterCoin,171,0.000318784179399,FLT
Bullion,172,0.0722490847111,CBX
ArtByte,173,0.00018680440553,ABY
Bitstar,174,0.00410232972354,BITS
VPNCoin,175,0.00016908357793,VASH
GameLeagueCoin,176,0.000133757377625,GML
NavCoin,177,0.00115792884026,NAV
UnionCoin,178,0.00783186778426,UNC
Myriad,179,0.000101388948679,XMY
TagCoin,180,0.0287413913757,TAG
Virtacoin,181,6.22039806331e-06,VTA
Colossuscoin,182,1.9249304728e-07,COL
bitCNY,183,0.164248690009,BITCNY
AsiaCoin,184,0.000294062803732,AC
Aricoin,185,0.000477844907437,ARI
WankCoin,186,0.0170100461692,WKC
ApexCoin,187,0.00858428049833,APEX
Riecoin,188,0.0062374738045,RIC
SaffronCoin,189,0.00307506602257,SFR
Guarany,190,0.477995604277,GUA
Zeitcoin,191,1.74195497493e-06,ZEIT
Checkcoin,192,0.00324363377877,CKC
CloakCoin,193,0.010583370924,CLOAK
HellasCoin,194,0.00477844895795,HLC
CAIx,195,0.0292183775455,CAIx
CleanWaterCoin,196,8.4541788965e-05,WATER
NXTInspect,197,0.0592874847353,NXTI
Einsteinium,198,0.000282198539935,EMC2
CannaCoin,199,0.0100366584957,CCN
EarthCoin,200,7.67569144955e-06,EAC
BBQCoin,201,0.00110191293061,BQC
AeroMe,202,0.00561438128352,AM
Ringo,203,0.000437411858002,RIN
Quatloo,204,0.0166144054383,QTL
Scotcoin,205,4.79267037008e-05,SCOT
SecureCoin,206,0.0168488714844,SRC
Nas,207,3.67573011317e-06,NAS
NFDCoin,208,7.35146022635e-06,NFD
Boomcoin,209,0.00314274919219,BOOM
MAZA,210,5.88116818108e-05,MAZA
Munne,211,0.00728377746418,MNE
Memorycoin,212,0.00372762815095,MMC
LTBcoin,213,0.000187462224858,LTBC
Particle,214,4.77844914712e-05,PRT
Sonic,215,0.0015617768513,SSD
Cinni,216,0.00220543798059,CINNI
LottoCoin,217,2.29577995015e-06,LOT
Dimecoin,218,1.07830800289e-07,DIME
Yacoin,219,0.00110285310075,YAC
Qibuck,220,0.0628880634904,QBK
Sexcoin,221,0.000371240137611,SXC
Quicksilver,222,0.0091893253848,QSLV
Orbitcoin,223,0.0178209021688,ORB
ECC,224,1.82525161563e-06,ECC
Luckycoin,225,0.00168348429725,LKY
Philosopher Stones,226,0.0130672203377,PHS
Kore,227,0.0169083587825,KORE
Neutrino,228,0.000139677737025,NTR
RabbitCoin,229,2.87542377464e-07,RBBT
BattleCoin,230,0.000474169180961,BCX
e-Gulden,231,0.00535402772948,EFL
BlueCoin,232,5.06746728206e-05,BLU
KeyCoin,233,0.0298590995371,KEY
MultiWalletCoin,234,0.000985095626675,MWC
OctoCoin,235,0.000760876107961,888
SuperCoin,236,0.00130911858287,SUPER
