Name,Rank,Price,Symbol
Bitcoin,1,219.429534912,BTC
XRP,2,0.00774016603827,XRP
Litecoin,3,1.32117295265,LTC
Dash,4,3.05169725418,DASH
Stellar,5,0.00264048553072,XLM
BitShares,6,0.00422404194251,BTS
Dogecoin,7,0.000100427161669,DOGE
MaidSafeCoin,8,0.0209969393909,MAID
Nxt,9,0.00889647379518,NXT
Banx,10,1.33828508854,BANX
Peercoin,11,0.220495581627,PPC
Bytecoin,12,2.40415556618e-05,BCN
Monero,13,0.556384563446,XMR
Namecoin,14,0.309974968433,NMC
YbCoin,15,0.975933074951,YBC
PayCoin,16,0.151008635759,XPY
NuShares,17,0.00272199884057,NSR
Counterparty,18,0.83782017231,XCP
MonaCoin,19,0.0906757190824,MONA
SuperNET,20,2.04736113548,UNITY
NuBits,21,0.997315466404,USNBT
ARCHcoin,22,0.0858071520925,ARCH
NEM,23,0.000134004687425,XEM
CoinoUSD,24,0.905113995075,XUSD
InstantDEX,25,1.05859100819,DEX
DNotes,26,0.0107031268999,NOTE
BitcoinDark,27,0.861612796783,BTCD
BlackCoin,28,0.0139769250527,BLK
SolarFarm,29,0.00940880551934,CELL
Clams,30,1.25717115402,CLAM
Startcoin,31,0.0282180048525,START
ShadowCash,32,0.0788922980428,SDC
DigiByte,33,0.000118524447316,DGB
VeriCoin,34,0.0162759739906,VRC
Novacoin,35,0.420018851757,NVC
TileCoin,36,0.00411833031103,XTC
DigitalNote,37,5.93928270973e-05,XDN
ReddCoin,38,1.47125128933e-05,RDD
Feathercoin,39,0.00386148900725,FTC
WorldCoin,40,0.00341134774499,WDC
Tether,41,1.0,USDT
Syscoin,42,0.000608744332567,SYS
CannabisCoin,43,0.00310492794961,CANN
CloakCoin,44,0.050143904984,CLOAK
Gulden,45,0.000939350458793,NLG
Crave,46,0.396184802055,CRAVE
Megacoin,47,0.00710934028029,MEC
Burst,48,0.000261445471551,BURST
BitBay,49,0.00019899738254,BAY
bitUSD,50,1.07875728607,BITUSD
PotCoin,51,0.0007969152648,POT
Horizon,52,0.000222004571697,HZ
BitStake,53,0.115182332695,XBS
BilShares,54,0.000145720579894,BILS
Vcash,55,0.016829514876,XVC
bitCNY,56,0.161685690284,BITCNY
Positron,57,0.0825334116817,TRON
Verge,58,1.31633369165e-05,XVG
Vertcoin,59,0.00718232104555,VTC
Auroracoin,60,0.036221422255,AUR
VPNCoin,61,0.000226441348786,VASH
Applecoin,62,0.00404779380187,APC
Anoncoin,63,0.0536324046552,ANC
I/O Coin,64,0.00547942938283,IOC
UltraCoin,65,0.00296302977949,UTC
Ubiq,66,0.024343162775,UBQ
Devcoin,67,8.77553429746e-06,DVC
Fibre,68,0.118073008955,FIBRE
FLO,69,0.000846032402478,FLO
SpreadCoin,70,0.0300061069429,SPR
Blitzcash,71,0.015357369557,BLITZ
TrustPlus,72,0.00177926104516,TRUST
UnbreakableCoin,73,0.0201826579869,UNB
AeroMe,74,0.00328867114149,AM
Terracoin,75,0.00285427691415,TRC
Cashcoin,76,0.00609248830006,CASH
Neutron,77,0.0166654065251,NTRN
8Bit,78,0.227881759405,8BIT
Elektron,79,0.00842910353094,EKN
Cypher,80,0.00328813609667,CYP
Quatloo,81,0.00468418374658,QTL
bitGold,82,1213.70825195,BITGOLD
StabilityShares,83,0.00179900624789,XSI
MasterTraderCoin,84,0.101835787296,MTR
Wild Beast Block,85,0.0788877978921,WBB
GlobalBoost-Y,86,0.00132122286595,BSTY
Singular,87,0.0118492199108,SIGU
Coven,88,0.187733337283,COV
GlideSEC,89,0.000423438672442,GLIDE
Sharkcoin,90,0.0874323472381,SAK
UNCoin,91,0.737382054329,UNC
Sling,92,0.0803694948554,SLING
Xaurum,93,81.7668838501,XAUR
BitSeeds,94,0.00487573444843,XSEED
007Coin,95,0.031473249197,007
BigCoin,96,0.000166882091435,HUGE
