Name,Rank,Price,Symbol
Bitcoin,1,15455.4404297,BTC
Ethereum,2,441.72088623,ETH
Bitcoin Cash,3,1323.06994629,BCH
IOTA,4,4.13005781174,MIOTA
XRP,5,0.237332820892,XRP
Litecoin,6,148.660293579,LTC
Dash,7,688.665649414,DASH
Bitcoin Gold,8,228.873275757,BTG
Monero,9,245.333099365,XMR
NEM,10,0.393965870142,XEM
Cardano,11,0.110281355679,ADA
Ethereum Classic,12,26.5075035095,ETC
NEO,13,33.3108901978,NEO
Stellar,14,0.119263261557,XLM
EOS,15,3.77153778076,EOS
BitConnect,16,374.207000732,BCC
Populous,17,23.8522567749,PPT
Waves,18,9.76155948639,WAVES
Lisk,19,7.93576526642,LSK
Stratis,20,9.19915103912,STRAT
Tether,21,1.01774871349,USDT
MonaCoin,22,14.7499055862,MONA
Zcash,23,291.095489502,ZEC
Qtum,24,11.0503473282,QTUM
OmiseGO,25,7.94902706146,OMG
Nxt,26,0.558317840099,NXT
HyperCash,27,13.1638364792,HC
Ardor,28,0.497228831053,ARDR
Bytecoin,29,0.00245254533365,BCN
BitShares,30,0.169324368238,BTS
Steem,31,1.66795861721,STEEM
Einsteinium,32,1.72314560413,EMC2
SALT,33,7.28209638596,SALT
Decred,34,56.1917190552,DCR
Ark,35,3.48933911324,ARK
Vertcoin,36,7.76776981354,VTC
Veritaseum,37,156.027130127,VERI
Augur,38,28.0714969635,REP
Komodo,39,2.87450218201,KMD
TRON,40,0.0044077266939,TRX
Dogecoin,41,0.00254668155685,DOGE
Binance Coin,42,2.48336625099,BNB
Golem,43,0.290772020817,GNT
QASH,44,0.69094145298,QASH
Siacoin,45,0.00768475979567,SC
PIVX,46,4.32844018936,PIVX
TenX,47,1.94686245918,PAY
Bitcore,48,19.1348705292,BTX
MaidSafeCoin,49,0.447874248028,MAID
DigixDAO,50,98.944732666,DGD
Santiment Network Token,51,3.16656827927,SAN
Byteball Bytes,52,287.007354736,GBYTE
Status,53,0.052374292165,SNT
Exchange Union,54,7.2948102951,XUC
Power Ledger,55,0.511720001698,POWR
Cryptonex,56,3.9871442318,CNX
Basic Attention Token,57,0.175097346306,BAT
Waltonchain,58,6.99579954147,WTC
BitcoinDark,59,134.219406128,BTCD
Decentraland,60,0.0756224840879,MANA
Factom,61,19.6534824371,FCT
Syscoin,62,0.309825003147,SYS
Kyber Network,63,1.21507382393,KNC
Bytom,64,0.155691131949,BTM
Gas,65,16.9543132782,GAS
Crypto.com,66,13.5212020874,MCO
Raiden Network Token,67,2.86204528809,RDN
Pura,68,0.832145392895,PURA
Zcoin,69,39.4079017639,XZC
Ink,70,0.296633154154,INK
Aeternity,71,0.579934418201,AE
Iconomi,72,1.33781778812,ICN
GameCredits,73,2.01551175117,GAME
Vechain [Token],74,0.464684426785,VEN
DigiByte,75,0.0129930879921,DGB
Nano,76,0.922738611698,NANO
FunFair,77,0.0287617109716,FUN
Verge,78,0.0082940030843,XVG
Nexus,79,2.18920326233,NXS
Gnosis,80,106.033607483,GNO
0x,81,0.22840115428,ZRX
Blocknet,82,22.5026512146,BLOCK
Request Network,83,0.157918572426,REQ
Civic,84,0.285518914461,CVC
Dragonchain,85,0.399310112,DRGN
Ethos,86,1.2355209589,ETHOS
NavCoin,87,1.48991930485,NAV
Aion,88,2.23953080177,AION
Metal,89,4.67117786407,MTL
GXChain,90,2.20195937157,GXS
Chainlink,91,0.252898305655,LINK
Edgeless,92,1.07831406593,EDG
Skycoin,93,14.04708004,SKY
Streamr DATAcoin,94,0.126142799854,DATA
Storj,95,0.809522330761,STORJ
Metaverse ETP,96,2.23654937744,ETP
RChain,97,0.444033920765,RHOC
MinexCoin,98,26.8331565857,MNX
Achain,99,0.26448866725,ACT
Substratum,100,0.345976352692,SUB
Revain,101,0.41560292244,R
Jinn,102,1300.50927734,JINN
Bancor,103,2.53552174568,BNT
Lykke,104,0.286272317171,LKK
Peercoin,105,3.05726480484,PPC
Russian Miner Coin,106,48759.3945312,RMC
Pepe Cash,107,0.101724155247,PEPECASH
Groestlcoin,108,1.00741124153,GRS
BitBay,109,0.0687943324447,BAY
Feathercoin,110,0.374726772308,FTC
SingularDTV,111,0.110884822905,SNGLS
Ubiq,112,1.71588718891,UBQ
AdEx,113,1.08046030998,ADX
MobileGo,114,0.663425445557,MGO
Quantstamp,115,0.104316346347,QSP
Horizen,116,26.1350841522,ZEN
YOYOW,117,0.29178544879,YOYOW
Aragon,118,1.8931607008,ANT
FairCoin,119,1.15121650696,FAIR
ATMChain,120,0.0163477454334,ATM
Particl,121,7.78774499893,PART
Cobinhood,122,0.221233680844,COB
Loopring,123,0.203597873449,LRC
PotCoin,124,0.265323519707,POT
Asch,125,0.63781785965,XAS
Quantum Resistant Ledger,126,1.10695886612,QRL
Ripio Credit Network,127,0.114166304469,RCN
Open Trading Network,128,12.8169708252,OTN
PayPie,129,0.670489609241,PPP
Agoras Tokens,130,1.30541849136,AGRS
Counterparty,131,20.9241104126,XCP
Aeon,132,3.46869421005,AEON
Viacoin,133,2.16870999336,VIA
Eidoo,134,2.23655891418,EDO
FedoraCoin,135,0.000104931736132,TIPS
Mercury,136,0.461740881205,MER
SONM,137,0.124785408378,SNM
Wings,138,0.498738437891,WINGS
ReddCoin,139,0.00153241981752,RDD
Kin,140,5.64296133234e-05,KIN
Blocktix,141,1.05227303505,TIX
Melon,142,70.197013855,MLN
Neblio,143,3.29319763184,NEBL
Emercoin,144,0.998132824898,EMC
Rise,145,0.357783734798,RISE
WeTrust,146,0.437851756811,TRST
