Name,Rank,Price,Symbol
Bitcoin,1,966.725097656,BTC
Ethereum,2,50.5215988159,ETH
Dash,3,93.630279541,DASH
XRP,4,0.00954531040043,XRP
Monero,5,19.6117191315,XMR
Ethereum Classic,6,2.3109793663,ETC
Litecoin,7,4.06074333191,LTC
NEM,8,0.0135271931067,XEM
Augur,9,8.73334503174,REP
MaidSafeCoin,10,0.139276668429,MAID
Decred,11,15.1902637482,DCR
Zcash,12,59.9300079346,ZEC
Tether,13,1.00001132488,USDT
Golem,14,0.0505300201476,GNT
Steem,15,0.169063284993,STEEM
Iconomi,16,0.414353132248,ICN
Waves,17,0.318849056959,WAVES
PIVX,18,0.589680552483,PIVX
Factom,19,3.54092550278,FCT
Dogecoin,20,0.000272114382824,DOGE
DigixDAO,21,14.7252254486,DGD
Lisk,22,0.268238693476,LSK
Ardor,23,0.0215026661754,ARDR
SingularDTV,24,0.0357064530253,SNGLS
GameCredits,25,0.340288192034,GAME
Stratis,26,0.187084376812,STRAT
BitConnect,27,2.97060251236,BCC
Nexus,28,0.348022848368,NXS
Melon,29,26.9640522003,MLN
FirstBlood,30,0.184162244201,1ST
Siacoin,31,0.000609679613262,SC
Stellar,32,0.00201784702949,XLM
BitShares,33,0.0051415017806,BTS
Peercoin,34,0.526183247566,PPC
Emercoin,35,0.313459068537,EMC
Nxt,36,0.0121255507693,NXT
Komodo,37,0.106601819396,KMD
ShadowCash,38,1.60639095306,SDC
Storjcoin X,39,0.199318811297,SJCX
Counterparty,40,3.42983317375,XCP
Syscoin,41,0.0168398153037,SYS
Bytecoin,42,4.81059614685e-05,BCN
Zcoin,43,4.75851964951,XZC
NEO,44,0.160383671522,NEO
Xaurum,45,0.0880496576428,XAUR
Gulden,46,0.0230035223067,NLG
Namecoin,47,0.515028238297,NMC
Byteball Bytes,48,52.2031517029,GBYTE
Ark,49,0.0745245441794,ARK
BitCrystals,50,0.159986317158,BCY
I/O Coin,51,0.394271403551,IOC
